id,baseDomain,originAttributes,name,value,host,path,expiry,lastAccessed,creationTime,isSecure,isHttpOnly,inBrowserElement,sameSite,rawSameSite
232,tubemogul.com,"",_tmid,-5256149778227818798,.tubemogul.com,/,1607733742,1576197742984000,1576197742984000,0,0,0,0,0
233,cardlytics.com,"",mv3,VprdJHKT0NSxR2SLp3bJWTp5QSBPTykBYggnFQbequcljaM8apnECTkyp0qc0bVKBF1JA0WfGFye259%2buDQDaQ%3d%3d,.cardlytics.com,/,1591749743,1576197743005000,1576197743005000,0,1,0,0,0
234,sitescout.com,"",ssi,83c48d12-64e7-4590-a34e-6bb09bf73499#1576197742090,.sitescout.com,/,1607733742,1576197743016000,1576197743016000,0,0,0,0,0
235,myvisualiq.net,"",tuuid,cbc575c6-6505-445e-94b4-d829d30d8607,.myvisualiq.net,/,1639269742,1576197743079000,1576197743079000,0,0,0,0,0
236,myvisualiq.net,"",c,1576197742,.myvisualiq.net,/,1639269742,1576197743079000,1576197743079001,0,0,0,0,0
237,myvisualiq.net,"",tuuid_lu,1576197742,.myvisualiq.net,/,1639269742,1576197743080000,1576197743080000,0,0,0,0,0
238,tvpixel.com,"",sp,726aadf3-fd5d-46fd-8e08-a93788a6c33a,.tvpixel.com,/,1607733742,1576197743110000,1576197743110000,0,0,0,0,0
239,addthis.com,"",mus,0,.addthis.com,/,1609893743,1576197743158000,1576197497320001,1,0,0,0,0
240,addthis.com,"",ouid,5df2dcd60001b7dbca8812283eb7174e5070b6c7f113f3f74f0d,.addthis.com,/,1609893743,1576197743158000,1576197335490000,1,0,0,0,0
241,addthis.com,"",uid,5df2dcd673025bb4,.addthis.com,/,1609893743,1576197743158000,1576197335490004,1,0,0,0,0
242,bluekai.com,"",bku,ra/99c75Xkl5V1TI,.bluekai.com,/,1591749742,1576197743184000,1576197498129002,1,0,0,0,0
243,tapad.com,"",TapAd_TS,1576197742534,.tapad.com,/,1581381742,1576197743466000,1576197743466000,0,0,0,0,0
244,tapad.com,"",TapAd_DID,6ce66665-1d41-11ea-b328-421d8fd518d0,.tapad.com,/,1581381742,1576197743466000,1576197743466001,0,0,0,0,0
245,federaltimes.com,"",_awl,2.1576197746.0.4-2bbad030-6c4f4680244c11a26c01ded09c785cb4-6763652d75732d6561737431-5df2de6d-0,.federaltimes.com,/,1670805747,1576197747604000,1576197742519000,0,0,0,0,0
246,federaltimes.com,"",_parsely_session,{%22sid%22:1%2C%22surl%22:%22https://www.federaltimes.com/%22%2C%22sref%22:%22%22%2C%22sts%22:1576197741386%2C%22slts%22:0},.federaltimes.com,/,1576199551,1576197751890000,1576197741386000,0,0,0,0,0
247,federaltimes.com,"",_parsely_visitor,{%22id%22:%22f0582270-fb4d-465a-9f27-106771ecc78e%22%2C%22session_count%22:1%2C%22last_session_ts%22:1576197741386},.federaltimes.com,/,1610361751,1576197751891000,1576197741385000,0,0,0,0,0
